iter	Logloss
146	0.4492671333
147	0.44918847
148	0.4491232733
149	0.4490716527
150	0.4489433816
151	0.4488610025
152	0.4487806865
153	0.4486925037
154	0.4486040713
155	0.4485398516
156	0.4484635753
157	0.4484043463
158	0.4483459221
159	0.4482609001
160	0.4482012362
161	0.448121852
162	0.4480806011
163	0.4480068214
164	0.4479658767
165	0.4478935907
166	0.4478071402
167	0.4477581507
168	0.4477120674
169	0.4476368553
170	0.4475640025
171	0.4475211933
172	0.4474587116
173	0.4474194574
174	0.4473723578
175	0.4473143531
176	0.4472817643
177	0.4472449253
178	0.4472057509
179	0.4471363327
180	0.4471058321
181	0.4470479608
182	0.4470111198
183	0.446964402
184	0.4469284892
185	0.4469016461
186	0.4468771123
187	0.446849027
188	0.4467987157
189	0.4467625452
190	0.4467144423
191	0.4466838259
192	0.446652873
193	0.4466217586
194	0.4466025862
195	0.4465629253
196	0.4465353366
197	0.4465169
198	0.4464958089
199	0.4464455022
200	0.4464277125
201	0.4463887098
202	0.4463832684
203	0.446361985
204	0.4463327008
205	0.4462886763
206	0.4462622428
207	0.446242727
208	0.4461999913
209	0.4461770621
210	0.4461563219
211	0.4461337146
212	0.4460962721
213	0.4460727412
214	0.4460492691
215	0.4460278081
216	0.4460080615
217	0.4459826157
218	0.4459554576
219	0.4459406811
220	0.4459172296
221	0.445880068
222	0.4458497342
223	0.4458071192
224	0.4457942819
225	0.4457544319
226	0.4457348579
227	0.445721845
228	0.4457116695
229	0.4456933096
230	0.44566379
231	0.4456490352
232	0.4456286497
233	0.4456151722
234	0.4455970392
235	0.4455814149
236	0.4455643587
237	0.445551035
238	0.4455369442
239	0.4455231068
240	0.4455034573
241	0.4454916295
242	0.4454794937
243	0.445466054
244	0.4454544285
245	0.4454366722
246	0.4454246457
247	0.4454177805
248	0.4454061262
249	0.4453966097
250	0.4453888768
251	0.4453810744
252	0.4453656512
253	0.4453528502
254	0.4453269647
255	0.4453072591
256	0.4453020635
257	0.4452924031
258	0.4452778618
259	0.4452602277
260	0.4452352185
261	0.4452233785
262	0.4452051895
263	0.4451925942
264	0.4451835916
265	0.4451735552
266	0.4451575171
267	0.4451499193
268	0.4451412357
269	0.4451351634
270	0.4451152489
271	0.4451065293
272	0.4450841589
273	0.445063574
274	0.4450511246
275	0.4450393672
276	0.4450257767
277	0.445018261
278	0.4450009158
279	0.4449827945
280	0.4449747878
281	0.4449627245
282	0.4449584431
283	0.444947418
284	0.4449380587
285	0.4449311068
286	0.4449180176
287	0.4449095744
288	0.4448925764
289	0.4448834103
290	0.4448719757
291	0.4448622328
292	0.4448528804
293	0.4448408309
294	0.4448332802
295	0.4448239562
296	0.4448153774
297	0.4448117741
298	0.4447969898
299	0.4447875177
300	0.4447749945
301	0.4447654431
302	0.4447546149
303	0.4447493748
304	0.4447409057
305	0.4447325894
306	0.4447211313
307	0.4447139197
308	0.444706299
309	0.4446928625
310	0.4446889017
311	0.4446786542
312	0.4446736123
313	0.4446664008
314	0.4446492661
315	0.4446420963
316	0.4446318671
317	0.4446197457
318	0.4446041544
319	0.4445952988
320	0.4445861862
321	0.4445785301
322	0.4445652648
323	0.4445579243
324	0.4445409419
325	0.4445319992
326	0.4445286259
327	0.4445108492
328	0.4445049503
329	0.4444908142
330	0.4444850048
331	0.4444775049
332	0.4444635006
333	0.4444630941
334	0.4444564565
335	0.4444490967
336	0.4444366547
337	0.4444334425
338	0.4444255469
339	0.4444159587
340	0.4444098758
341	0.4444065003
342	0.4444010858
343	0.4443959648
344	0.4443857365
345	0.4443740936
346	0.4443707854
347	0.4443666159
348	0.4443582614
349	0.4443472989
350	0.4443383353
351	0.4443312834
352	0.4443218534
353	0.4443175216
354	0.4443138877
355	0.4443101006
356	0.4443056673
357	0.4443001851
358	0.4442926968
359	0.4442874039
360	0.4442829692
361	0.4442769446
362	0.4442643229
363	0.4442591804
364	0.4442541656
365	0.4442498824
366	0.444241142
367	0.4442383822
368	0.4442341333
369	0.4442276315
370	0.4442218046
371	0.4442023051
372	0.4441954698
373	0.4441878229
374	0.4441797717
375	0.4441718465
376	0.4441657458
377	0.4441646909
378	0.4441581025
379	0.4441554071
380	0.4441483336
381	0.4441447147
382	0.4441383649
383	0.4441301046
384	0.4441251171
385	0.4441167033
386	0.4441113152
387	0.4441062657
388	0.4441014189
389	0.4440944463
390	0.4440852105
391	0.4440776724
392	0.4440719417
393	0.4440644469
394	0.4440555261
395	0.444046704
396	0.4440397198
397	0.4440354761
398	0.4440302331
399	0.4440268198
400	0.4440208819
401	0.4440124745
402	0.4440081892
403	0.4439987668
404	0.4439914685
405	0.4439840777
406	0.4439806513
407	0.4439804952
408	0.4439756455
409	0.4439720597
410	0.4439656214
411	0.4439622968
412	0.4439607192
413	0.4439462683
414	0.443938558
415	0.4439292008
416	0.4439268136
417	0.4439189334
418	0.4439143854
419	0.443911784
420	0.4439090582
421	0.4439041127
422	0.4438983246
423	0.4438981963
424	0.4438938958
425	0.443890445
426	0.4438833333
427	0.4438821253
428	0.4438749458
429	0.4438716023
430	0.4438646663
431	0.4438556418
432	0.4438496977
433	0.4438458101
434	0.4438422885
435	0.4438376017
436	0.443832911
437	0.4438230251
438	0.4438143461
439	0.4438090015
440	0.4438016195
441	0.4437960456
442	0.4437926109
443	0.443785744
444	0.443784667
445	0.4437824323
446	0.4437792585
447	0.4437732532
448	0.4437683214
449	0.4437663316
450	0.443760171
451	0.4437532121
452	0.4437445687
453	0.4437421095
454	0.4437340079
455	0.4437300489
456	0.4437268667
457	0.4437240658
458	0.4437107233
459	0.4437027622
460	0.4436970643
461	0.4436897918
462	0.4436870888
463	0.4436812473
464	0.4436753719
465	0.4436679977
466	0.4436651049
467	0.443659674
468	0.4436548943
469	0.4436482672
470	0.4436443391
471	0.4436370195
472	0.443629729
473	0.4436256986
474	0.4436254047
475	0.4436167086
476	0.4436147936
477	0.4436079424
478	0.4436030705
479	0.4435971508
480	0.443590511
481	0.4435868547
482	0.4435855805
483	0.4435785881
484	0.4435753926
485	0.4435731167
486	0.4435683308
487	0.4435613776
488	0.4435494519
489	0.4435433911
490	0.4435387082
491	0.4435358454
492	0.44353018
493	0.4435231247
494	0.4435141755
495	0.4435086156
496	0.4435044169
497	0.4434954018
498	0.4434944341
499	0.4434891102
500	0.4434852164
501	0.443482461
502	0.4434757631
503	0.4434706642
504	0.4434620793
505	0.4434552828
506	0.4434497951
507	0.4434476341
508	0.4434368559
509	0.4434300072
510	0.4434291334
511	0.4434269425
512	0.4434208958
513	0.4434112927
514	0.4434014597
515	0.4434003331
516	0.4433922313
517	0.4433870023
518	0.4433835008
519	0.443379291
520	0.4433748072
521	0.4433712916
522	0.4433689309
523	0.4433656982
524	0.443361268
525	0.4433578173
526	0.4433525847
527	0.443349808
528	0.4433465142
529	0.4433414333
530	0.4433366463
531	0.443334493
532	0.4433275043
533	0.443326668
534	0.4433223225
535	0.443322242
536	0.4433160552
537	0.4433092956
538	0.4433029754
539	0.4432958677
540	0.4432916185
541	0.4432877972
542	0.4432832704
543	0.4432799671
544	0.4432753964
545	0.443271008
546	0.4432650828
547	0.4432578766
548	0.4432459634
549	0.4432433576
550	0.4432410367
551	0.4432366674
552	0.4432337281
553	0.4432260528
554	0.4432222649
555	0.4432174005
556	0.4432101289
557	0.4432013908
558	0.4431896725
559	0.4431826483
560	0.4431794907
561	0.4431735204
562	0.4431698109
563	0.4431644095
564	0.4431607826
565	0.4431573538
566	0.4431537101
567	0.443148157
568	0.4431394882
569	0.4431352619
570	0.4431320392
571	0.4431281194
572	0.4431237899
573	0.4431181967
574	0.4431164768
575	0.4431122844
576	0.4431034336
577	0.4431019105
578	0.4430982515
579	0.4430954981
580	0.4430911107
581	0.443087615
582	0.4430825514
583	0.443078695
584	0.4430710631
585	0.4430654541
586	0.4430630615
587	0.4430518284
588	0.4430475592
589	0.4430442713
590	0.4430381551
591	0.4430335953
592	0.4430332456
593	0.4430276683
594	0.443022002
595	0.4430082659
596	0.4430040073
597	0.4430003466
598	0.4429913569
599	0.4429861472
600	0.4429815101
601	0.4429751028
602	0.4429672769
603	0.4429601906
604	0.4429552856
605	0.4429449786
606	0.4429427066
607	0.4429376242
608	0.4429307021
609	0.4429226493
610	0.4429157201
611	0.4429092068
612	0.4429035664
613	0.4428952371
614	0.4428871027
615	0.4428781793
616	0.4428740686
617	0.4428711947
618	0.4428637589
619	0.4428602295
620	0.4428528114
621	0.4428490864
622	0.4428409092
623	0.4428351441
624	0.4428319557
625	0.4428281451
626	0.4428227285
627	0.4428143204
628	0.4428053257
629	0.44279997
630	0.4427944818
631	0.4427869117
632	0.4427846955
633	0.4427804719
634	0.4427778951
635	0.4427707655
636	0.4427687805
637	0.4427646532
638	0.4427603147
639	0.4427532748
640	0.4427496482
641	0.4427460555
642	0.4427409886
643	0.4427356296
644	0.442733204
645	0.4427271614
646	0.4427165936
647	0.4427111839
648	0.4427009646
649	0.4426966832
650	0.4426944483
651	0.4426943247
652	0.4426916353
653	0.4426821906
654	0.4426771005
655	0.4426727697
656	0.4426680747
657	0.4426566029
658	0.4426516747
659	0.442644246
660	0.4426416189
661	0.4426345839
662	0.4426286373
663	0.4426260141
664	0.4426199792
665	0.4426118406
666	0.4426055964
667	0.4426016191
668	0.4425972646
669	0.4425901179
670	0.4425871781
671	0.4425844409
672	0.4425797381
673	0.4425764236
674	0.4425687962
675	0.4425659139
676	0.4425618668
677	0.4425584617
678	0.4425538489
679	0.4425440635
680	0.4425387538
681	0.442528838
682	0.4425250971
683	0.4425192818
684	0.4425158721
685	0.4425134015
686	0.4425108425
687	0.4425067919
688	0.4424961109
689	0.4424863159
690	0.4424810373
691	0.442474184
692	0.4424695405
693	0.4424658426
694	0.4424627426
695	0.4424538111
696	0.4424520219
697	0.4424483684
698	0.4424420488
699	0.4424357298
700	0.4424299301
701	0.4424216745
702	0.4424145394
703	0.4424104347
704	0.4424040001
705	0.442398107
706	0.4423862397
707	0.4423821175
708	0.4423762246
709	0.4423717304
710	0.4423675754
711	0.4423590829
712	0.4423514275
713	0.442348273
714	0.4423436804
715	0.4423362189
716	0.4423316514
717	0.4423262213
718	0.4423222111
719	0.4423177824
720	0.4423103963
721	0.4423029608
722	0.4422977488
723	0.4422945812
724	0.4422870816
725	0.442279541
726	0.4422702274
727	0.4422646686
728	0.4422563115
729	0.4422533739
730	0.4422433165
731	0.4422364111
732	0.442230611
733	0.4422204728
734	0.442212434
735	0.4422010816
736	0.4421941645
737	0.4421848797
738	0.4421816619
739	0.442175473
740	0.4421690431
741	0.4421633091
742	0.4421561486
743	0.4421484271
744	0.4421393923
745	0.4421312587
746	0.4421229573
747	0.4421176138
748	0.4421077197
749	0.4421010271
750	0.4420921401
751	0.4420863231
752	0.4420790874
753	0.4420715398
754	0.4420657669
755	0.4420599323
756	0.4420524575
757	0.4420438419
758	0.4420366892
759	0.4420307933
760	0.4420237558
761	0.4420154356
762	0.4420060725
763	0.4420012315
764	0.441992436
765	0.441984097
766	0.4419758277
767	0.4419685607
768	0.441964393
769	0.4419563217
770	0.4419486774
771	0.4419382343
772	0.4419287738
773	0.4419206994
774	0.4419113383
775	0.4419023414
776	0.4418925781
777	0.4418820828
778	0.441876316
779	0.4418689455
780	0.4418613283
781	0.4418555283
782	0.4418461123
783	0.4418418962
784	0.4418346911
785	0.4418279399
786	0.4418225715
787	0.4418142878
788	0.4418056467
789	0.4417990927
790	0.4417918141
791	0.4417819388
792	0.4417740586
793	0.4417659358
794	0.4417598616
795	0.4417516417
796	0.4417452702
797	0.4417348227
798	0.4417266091
799	0.4417168023
800	0.4417089318
801	0.4417011527
802	0.4416922951
803	0.441684622
804	0.4416750908
805	0.4416651086
806	0.4416563313
807	0.4416493682
808	0.4416417346
809	0.4416353941
810	0.4416282673
811	0.4416210028
812	0.4416140879
813	0.4416034778
814	0.4415954402
815	0.4415900207
816	0.4415819199
817	0.4415730796
818	0.4415664058
819	0.4415583887
820	0.4415475902
821	0.4415389903
822	0.4415264308
823	0.4415185301
824	0.4415120802
825	0.4415036652
826	0.4414946835
827	0.441487162
828	0.4414788226
829	0.4414729882
830	0.4414664012
831	0.441460612
832	0.4414536194
833	0.4414472541
834	0.4414398849
835	0.4414333117
836	0.4414269892
837	0.4414192556
838	0.4414068989
839	0.4414002483
840	0.441393515
841	0.4413842532
842	0.4413754328
843	0.4413654908
844	0.4413565942
845	0.4413443068
846	0.4413353915
847	0.4413264075
848	0.4413182924
849	0.4413074148
850	0.4412980259
851	0.4412857084
852	0.4412773869
853	0.4412669792
854	0.4412600849
855	0.4412510157
856	0.4412434049
857	0.4412372261
858	0.4412302081
859	0.4412221995
860	0.4412156026
861	0.4412089556
862	0.4412043863
863	0.4411961377
864	0.4411851135
865	0.441179581
866	0.4411685115
867	0.441161085
868	0.4411563975
869	0.4411500242
870	0.441143628
871	0.441135478
872	0.4411300868
873	0.4411235676
874	0.4411176402
875	0.4411081884
876	0.4411005189
877	0.4410936232
878	0.4410829952
879	0.4410749514
880	0.4410670247
881	0.4410593535
882	0.4410525876
883	0.4410442571
884	0.4410360882
885	0.4410280284
886	0.4410214403
887	0.4410113547
888	0.4410036016
889	0.4409963107
890	0.4409886317
891	0.440980963
892	0.4409740248
893	0.4409678666
894	0.4409607764
895	0.44095497
896	0.4409504035
897	0.440944198
898	0.4409335913
899	0.4409255179
900	0.4409194846
901	0.4409110171
902	0.4409037358
903	0.4408982388
904	0.4408883283
905	0.440882248
906	0.4408758569
907	0.4408661144
908	0.4408574935
909	0.4408513624
910	0.4408465684
911	0.4408354854
912	0.4408300919
913	0.4408233748
914	0.4408119185
915	0.4408041508
916	0.4407968044
917	0.4407854683
918	0.4407804952
919	0.4407721123
920	0.4407647015
921	0.4407517986
922	0.4407433741
923	0.4407360273
924	0.4407290549
925	0.4407217384
926	0.4407134498
927	0.4407057361
928	0.440694291
929	0.4406832266
930	0.4406782797
931	0.4406718432
932	0.4406662626
933	0.4406595524
934	0.4406497468
935	0.4406406063
936	0.4406356709
937	0.4406293934
938	0.4406225951
939	0.440617757
940	0.440610095
941	0.4406041933
942	0.4405982835
943	0.4405925196
944	0.4405866045
945	0.440574828
946	0.4405652197
947	0.4405592211
948	0.4405526501
949	0.4405446686
950	0.4405392449
951	0.4405308655
952	0.4405239082
953	0.4405145212
954	0.4405085751
955	0.4405006507
956	0.4404938072
957	0.4404868337
958	0.4404762468
959	0.4404677578
960	0.4404581605
961	0.4404506954
962	0.4404433558
963	0.4404354664
964	0.4404295666
965	0.4404227478
966	0.4404166096
967	0.4404086098
968	0.4404007887
969	0.440394052
970	0.4403877048
971	0.4403817343
972	0.4403730376
973	0.440366428
974	0.4403599102
975	0.4403497262
976	0.4403417786
977	0.4403344745
978	0.4403283616
979	0.4403212059
980	0.4403145382
981	0.4403045091
982	0.4402975304
983	0.4402920893
984	0.4402848987
985	0.4402748945
986	0.4402656164
987	0.4402589021
988	0.4402511791
989	0.4402467361
990	0.440239059
991	0.4402310002
992	0.4402233991
993	0.4402165568
994	0.4402097415
995	0.4402042826
996	0.4401988462
997	0.4401920604
998	0.4401836153
999	0.4401780616
1000	0.440170706
1001	0.440163826
1002	0.4401582167
1003	0.4401485814
1004	0.44014201
1005	0.4401329982
1006	0.440124352
1007	0.4401180419
1008	0.4401106843
1009	0.4401028642
1010	0.4400963274
1011	0.4400896021
1012	0.4400837129
1013	0.4400767202
1014	0.4400713589
1015	0.4400614328
1016	0.4400525608
1017	0.4400457246
1018	0.4400369097
1019	0.4400315547
1020	0.4400262248
1021	0.4400199621
1022	0.4400105744
1023	0.4400019741
1024	0.4399962721
1025	0.4399906087
1026	0.4399851334
1027	0.4399797957
1028	0.439970862
1029	0.4399629014
1030	0.4399564479
1031	0.4399479357
1032	0.4399403447
1033	0.4399347239
1034	0.4399300296
1035	0.4399190307
1036	0.4399131921
1037	0.4399076712
1038	0.4399006154
1039	0.4398945709
1040	0.4398893559
1041	0.4398833678
1042	0.4398784756
1043	0.4398723554
1044	0.4398666227
1045	0.4398605321
1046	0.4398548285
1047	0.4398459435
1048	0.4398401091
1049	0.4398346509
1050	0.4398274294
1051	0.4398213372
1052	0.4398149128
1053	0.4398053011
1054	0.4397992593
1055	0.4397927159
1056	0.4397863444
1057	0.4397799869
1058	0.4397721469
1059	0.4397653304
1060	0.439755976
1061	0.4397492584
1062	0.439743174
1063	0.4397371204
1064	0.439731756
1065	0.439726132
1066	0.4397185631
1067	0.439709994
1068	0.4397007961
1069	0.4396941847
1070	0.4396850893
1071	0.4396773489
1072	0.439671957
1073	0.4396656939
1074	0.4396601131
1075	0.4396526179
1076	0.4396458811
1077	0.4396395056
1078	0.439631127
1079	0.4396251273
1080	0.4396166977
1081	0.4396104506
1082	0.43960106
1083	0.4395946706
1084	0.439589619
1085	0.4395841385
1086	0.4395781956
1087	0.4395721102
1088	0.4395645653
1089	0.4395576922
1090	0.4395494303
1091	0.4395453656
1092	0.4395378881
1093	0.4395303312
1094	0.4395244011
1095	0.4395180412
1096	0.4395107463
1097	0.4395045883
1098	0.4394978607
1099	0.439492146
1100	0.4394843876
1101	0.4394782313
1102	0.4394720983
1103	0.4394666196
1104	0.4394600572
1105	0.4394512445
1106	0.4394447582
1107	0.4394377296
1108	0.4394333038
1109	0.4394268853
1110	0.4394200401
1111	0.4394139671
1112	0.4394087356
1113	0.4394030986
1114	0.4393969146
1115	0.439392106
1116	0.4393825649
1117	0.4393752756
1118	0.4393703768
1119	0.4393623666
1120	0.439356607
1121	0.4393485302
1122	0.4393418325
1123	0.4393353535
1124	0.4393263547
1125	0.4393212962
1126	0.4393156127
1127	0.4393104984
1128	0.439301282
1129	0.4392945645
1130	0.4392895386
1131	0.4392841703
1132	0.4392780717
1133	0.4392702301
1134	0.4392614947
1135	0.4392553201
1136	0.439249494
1137	0.4392433589
1138	0.4392354291
1139	0.4392267908
1140	0.4392194335
1141	0.4392124597
1142	0.4392064847
1143	0.4392013984
1144	0.4391966066
1145	0.4391897239
1146	0.4391841498
1147	0.43917821
1148	0.4391703522
1149	0.4391647485
1150	0.4391583519
1151	0.4391515936
1152	0.4391447637
1153	0.4391397135
1154	0.4391336989
1155	0.439125291
1156	0.4391215489
1157	0.4391147593
1158	0.4391089831
1159	0.4391022907
1160	0.4390958816
1161	0.4390884018
1162	0.4390833974
1163	0.4390768066
1164	0.4390693566
1165	0.4390642232
1166	0.4390576951
1167	0.4390520735
1168	0.4390462169
1169	0.4390403798
1170	0.4390329711
1171	0.4390280328
1172	0.439024451
1173	0.4390183804
1174	0.4390139792
1175	0.439010534
1176	0.4390024511
1177	0.4389975199
1178	0.4389893007
1179	0.4389829519
1180	0.4389777408
1181	0.4389717668
1182	0.4389687469
1183	0.4389639112
1184	0.4389573615
1185	0.4389515514
1186	0.438946979
1187	0.4389405589
1188	0.4389331502
1189	0.4389260801
1190	0.4389204369
1191	0.4389164381
1192	0.4389084319
1193	0.43890446
1194	0.4388973629
1195	0.4388918308
1196	0.4388863194
1197	0.4388802732
1198	0.4388745113
1199	0.4388700295
1200	0.4388647692
1201	0.4388571947
1202	0.4388525868
1203	0.4388480152
1204	0.4388423388
1205	0.4388371939
1206	0.4388320919
1207	0.438823999
1208	0.4388164089
1209	0.4388108282
1210	0.4388031478
1211	0.4387961985
1212	0.4387910335
1213	0.4387854233
1214	0.4387784715
1215	0.4387725625
1216	0.4387678287
1217	0.4387626612
1218	0.4387567313
1219	0.4387503642
1220	0.4387425922
1221	0.438736027
1222	0.4387296457
1223	0.4387224944
1224	0.438717429
1225	0.4387120433
1226	0.4387053403
1227	0.4387003904
1228	0.4386930945
1229	0.4386855398
1230	0.4386820668
1231	0.4386758079
1232	0.4386704481
1233	0.4386664076
1234	0.4386620166
1235	0.4386554977
1236	0.4386500625
1237	0.4386452016
1238	0.4386386279
1239	0.4386332834
1240	0.4386276848
1241	0.4386237559
1242	0.4386172782
1243	0.438612418
1244	0.4386062505
1245	0.4386005096
1246	0.4385956592
1247	0.4385895825
1248	0.4385850231
1249	0.4385799345
1250	0.4385756795
1251	0.4385651783
1252	0.4385603088
1253	0.4385552647
1254	0.4385501678
1255	0.438541625
1256	0.4385368184
1257	0.4385319129
1258	0.4385242848
1259	0.4385185152
1260	0.4385142702
1261	0.4385066308
1262	0.4385030183
1263	0.4384946927
1264	0.4384894395
1265	0.4384829528
1266	0.4384765781
1267	0.4384706924
1268	0.4384640577
1269	0.4384556201
1270	0.4384497444
1271	0.4384420579
1272	0.4384339655
1273	0.4384300658
1274	0.4384249204
1275	0.4384209541
1276	0.438414399
1277	0.4384080222
1278	0.438401439
1279	0.4383943163
1280	0.4383872017
1281	0.438380197
1282	0.4383723235
1283	0.4383669897
1284	0.438362078
1285	0.4383562753
1286	0.4383494351
1287	0.4383443465
1288	0.4383396641
1289	0.4383318897
1290	0.4383260973
1291	0.4383211773
1292	0.4383152973
1293	0.4383083046
1294	0.438302111
1295	0.4382941156
1296	0.4382884923
1297	0.4382840144
1298	0.4382780757
1299	0.4382729792
1300	0.4382651098
1301	0.4382592992
1302	0.4382546305
1303	0.4382499827
1304	0.4382444186
1305	0.4382383198
1306	0.4382303077
1307	0.4382262139
1308	0.4382194972
1309	0.4382153273
1310	0.4382101566
1311	0.4382052304
1312	0.438200833
1313	0.4381953783
1314	0.4381897835
1315	0.4381858085
1316	0.4381777864
1317	0.4381741702
1318	0.4381691327
1319	0.4381640102
1320	0.4381590461
1321	0.4381550422
1322	0.4381521476
1323	0.4381466527
1324	0.4381405896
1325	0.4381330898
1326	0.4381239613
1327	0.4381172289
1328	0.4381113826
1329	0.4381036197
1330	0.4381001405
1331	0.4380922101
1332	0.4380860256
1333	0.4380825974
1334	0.4380760968
1335	0.4380717729
1336	0.4380674277
1337	0.4380617502
1338	0.4380545297
1339	0.4380494477
1340	0.4380430117
1341	0.4380379142
1342	0.4380313974
1343	0.4380269458
1344	0.4380195603
1345	0.4380141738
1346	0.4380081643
1347	0.4379999294
1348	0.4379949377
1349	0.4379891815
1350	0.4379846568
1351	0.4379771082
1352	0.4379707497
1353	0.4379655363
1354	0.4379566962
1355	0.4379508878
1356	0.4379468691
1357	0.4379392518
1358	0.4379318127
1359	0.4379261839
1360	0.4379198809
1361	0.4379170194
1362	0.4379110131
1363	0.4379064244
1364	0.4379009074
1365	0.4378948313
1366	0.4378922296
1367	0.4378844103
1368	0.4378773415
1369	0.4378718986
1370	0.437865882
1371	0.4378597199
1372	0.4378560938
1373	0.4378494123
1374	0.4378443779
1375	0.4378422312
1376	0.4378357641
1377	0.4378311629
1378	0.4378256598
1379	0.4378205906
1380	0.4378146611
1381	0.4378094162
1382	0.4378010708
1383	0.4377952366
1384	0.4377888245
1385	0.4377854168
1386	0.437779693
1387	0.4377733417
1388	0.4377698394
1389	0.4377631636
1390	0.4377577264
1391	0.4377545918
1392	0.4377498557
1393	0.4377459227
1394	0.4377409596
1395	0.4377343687
1396	0.4377273356
1397	0.4377225739
1398	0.4377174529
1399	0.4377121206
1400	0.4377062565
1401	0.4377005158
1402	0.4376930919
1403	0.4376853041
1404	0.4376811631
1405	0.4376756048
1406	0.437667215
1407	0.4376629091
1408	0.4376565121
1409	0.4376515559
1410	0.4376464137
1411	0.4376391543
1412	0.437635153
1413	0.4376294107
1414	0.4376212294
1415	0.4376129163
1416	0.4376084214
1417	0.4376026796
1418	0.4375967467
1419	0.4375913007
1420	0.4375876801
1421	0.4375827812
1422	0.4375785533
1423	0.437570875
1424	0.437565071
1425	0.4375597164
1426	0.4375523099
1427	0.4375450868
1428	0.4375369712
1429	0.4375336858
1430	0.4375295312
1431	0.4375232809
1432	0.4375169796
1433	0.4375132618
1434	0.4375081887
1435	0.4375034954
1436	0.4374977728
1437	0.4374921122
1438	0.437486124
1439	0.4374802389
1440	0.4374760621
1441	0.4374685651
1442	0.4374648277
1443	0.4374601294
1444	0.4374554341
1445	0.437450801
1446	0.4374429388
1447	0.4374373061
1448	0.4374329337
1449	0.4374288713
1450	0.437420893
1451	0.4374134341
1452	0.437408056
1453	0.4374034633
1454	0.4373964779
1455	0.4373917316
1456	0.4373869351
1457	0.4373818559
1458	0.4373739511
1459	0.437370091
1460	0.4373650428
1461	0.4373594745
1462	0.4373540983
1463	0.4373487693
1464	0.4373411026
1465	0.4373366573
1466	0.4373285969
1467	0.4373209193
1468	0.4373161
1469	0.4373091998
1470	0.437302934
1471	0.4372984845
1472	0.4372903166
1473	0.4372854811
1474	0.4372814317
1475	0.4372765265
1476	0.4372718057
1477	0.4372676021
1478	0.4372661295
1479	0.437261495
1480	0.4372565516
1481	0.4372522729
1482	0.4372460661
1483	0.4372384131
1484	0.4372338218
1485	0.4372288526
1486	0.4372242906
1487	0.4372154434
1488	0.4372099318
1489	0.4372051995
1490	0.4372007491
1491	0.4371960627
1492	0.437191379
1493	0.4371880991
1494	0.4371834005
1495	0.437177488
1496	0.4371709277
1497	0.4371651305
1498	0.4371596728
1499	0.4371534238
1500	0.4371484794
1501	0.4371431337
1502	0.4371365084
1503	0.4371312475
1504	0.4371258162
1505	0.4371203569
1506	0.4371130387
1507	0.4371060202
1508	0.437100425
1509	0.4370933156
1510	0.43708897
1511	0.4370859493
1512	0.4370788053
